,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b3717,110,93,41,48,98,104,39,58
b3718,30,24,37,29,45,41,35,33
b3719,34,25,27,33,31,42,30,41
b3720,27,20,8,18,31,25,10,21
b3721,17,17,20,20,15,10,21,15
b3722,13,11,7,12,12,10,12,5
b3723,4,3,3,4,7,6,2,1
b3724,509,420,463,550,557,515,476,559
b3725,782,665,704,692,885,750,654,613
b3726,380,308,306,306,366,373,295,275
b3727,452,350,249,253,440,420,204,196
b3728,1336,1219,537,446,1385,1240,476,433
b3729,10563,8569,9794,8673,8563,7978,8196,7763
b3730,5254,4424,4852,4612,4140,3935,4626,4699
b3731,6918,6217,3233,3198,6906,6406,3180,4704
b3732,26403,22397,10193,8750,24648,22760,10391,11368
b3733,17436,15906,7036,6242,17592,16048,6495,9022
b3734,33049,28177,12954,11333,31907,29448,12675,15050
b3735,7175,6370,2364,2290,6833,6490,2321,3212
b3736,13244,12003,5335,5441,13756,12618,4896,8157
b3737,7587,6454,1663,1460,7414,7172,1700,2046
b3738,9113,8474,3485,3436,10245,9113,3106,4837
b3739,1952,1781,518,525,1951,1914,573,760
b3740,458,386,192,182,350,294,191,251
b3741,2667,2164,2096,1941,2264,2138,1911,2049
b3742,1806,1464,2091,1932,1881,1798,1915,1977
b3743,175,157,148,126,176,151,165,134
b3744,545,388,385,255,374,376,284,326
b3745,451,385,633,498,461,481,629,615
b3746,609,563,1278,1192,783,715,1130,1095
b3747,595,476,479,405,534,530,546,499
b3748,371,315,31,25,321,328,63,122
b3749,362,286,81,59,404,435,147,188
b3750,336,330,102,81,471,479,138,162
b3751,1452,1279,1027,1107,1683,1553,1089,1844
b3752,572,482,297,260,606,547,317,341
b3753,117,101,96,102,139,119,75,84
b3754,139,124,111,121,142,147,127,140
b3755,650,527,479,414,419,462,536,417
b3764,2596,2222,1156,1002,2659,2694,1092,1189
b3765,56,36,72,72,56,71,71,81
b3766,2564,2565,360,340,2751,3184,591,646
b3769,183,137,1141,1431,457,408,487,788
b3770,2429,1945,5262,5134,3051,2835,2925,3501
b3771,2167,1630,5681,5797,2208,2139,2971,3455
b3772,1098,883,2920,3021,1108,1056,1499,1579
b3773,126,79,191,191,118,95,195,141
b3774,49899,40644,112413,145352,96916,91633,5484,4636
b3775,461,402,281,291,362,362,379,461
b3778,1044,842,1081,954,901,866,1221,1266
b3779,2458,1968,2293,2153,2087,2067,2242,2285
b3780,5216,4655,5974,5884,5367,5026,5709,7170
b3781,4545,3776,3334,2734,3926,3838,3808,2635
b3783,13524,11581,9913,9451,11194,10239,10490,12121
b3784,1501,1190,748,693,1208,1111,790,851
b3785,1003,789,731,670,798,826,798,775
b3786,1096,919,1075,1082,1006,957,1048,1189
b3787,1024,829,762,678,743,798,825,648
b3788,768,690,668,604,689,632,663,703
b3789,411,368,508,472,321,366,461,513
b3790,216,187,210,250,201,202,186,255
b3791,702,619,1064,1001,641,587,893,1087
b3792,314,251,409,386,249,230,350,340
b3793,194,173,168,158,156,150,119,150
b3794,257,219,273,272,220,253,261,302
b3795,1457,1225,809,570,1243,1234,917,883
b3800,29,25,34,24,30,28,35,32
b3801,121,113,130,138,107,98,136,113
b3802,1384,1161,1551,1420,1447,1438,1773,1902
b3803,1257,994,1264,1184,1300,1246,1399,1502
b3804,559,497,820,921,713,639,704,971
b3805,1089,840,1374,1395,1058,988,1415,1382
b3806,7537,6354,13454,14719,7950,7257,11072,13293
b3807,346,272,260,188,280,273,245,277
b3809,533,412,550,473,414,509,518,486
b3810,446,361,650,640,454,443,574,688
b3811,815,607,889,764,759,757,838,989
b3812,631,555,735,612,666,613,675,904
b3813,1561,1258,2514,2364,1866,1672,2462,2453
b3816,1248,1053,1349,1066,1444,1292,1388,1134
b3817,15,12,7,9,25,19,6,7
b3818,2,0,0,0,6,0,1,0
b3819,184,183,126,105,181,170,128,118
b3820,525,411,720,584,530,514,640,543
b3821,895,829,416,383,993,824,419,456
b3822,1430,1293,903,799,1364,1324,874,883
b3823,398,292,561,506,396,390,592,506
b3824,272,283,403,328,345,327,433,426
b3825,965,859,1566,1563,1072,982,1374,1408
b3826,548,409,708,710,524,469,601,649
b3827,134,110,170,155,182,195,182,207
b3828,842,838,13004,8460,1271,1224,25891,25258
b3829,173000,126978,91695,50489,200629,184597,97801,126892
b3830,1151,860,3507,3385,1537,1613,3530,3359
b3831,1815,1505,3925,3447,1897,1743,3459,3237
b3832,214,171,272,255,331,303,312,317
b3833,1883,1636,1491,1426,1803,1759,1575,1700
b3834,571,468,938,1041,611,567,924,1097
b3835,1066,900,790,780,1012,945,862,937
b3836,1088,893,975,1028,1210,1124,933,1557
b3838,1500,1356,1235,1204,1584,1465,1331,1541
b3839,874,760,515,445,922,943,644,712
b3842,396,371,448,418,440,404,437,404
b3843,2273,2035,2786,2592,2338,2225,2456,2353
b3844,1603,1211,1700,1488,1390,1241,1716,1343
b3845,223,199,285,328,205,209,306,267
b3846,526,483,416,375,412,441,353,351
b3847,2688,2393,4167,3749,2893,2736,3403,3368
b3848,376,281,544,520,338,315,471,425
b3849,710,585,927,936,722,679,808,698
b3850,475,408,750,673,527,460,665,635
b3856,76,60,100,82,69,84,72,100
b3857,210,196,260,246,253,250,218,260
b3858,514,353,127,113,401,351,166,140
b3859,1017,872,747,623,968,1021,827,812
b3860,2413,2070,1972,1554,2434,2420,1708,2039
b3861,33,31,18,19,33,36,25,23
b3862,150,128,89,91,146,134,82,112
b3863,2817,2347,4150,3578,2770,2630,3646,3697
b3865,927,719,959,851,936,905,989,1024
b3866,1448,1212,1862,1647,1406,1376,1737,1690
b3867,2389,1983,1362,1492,1443,1300,1424,1691
b3868,1893,1433,791,767,974,856,744,772
b3869,2333,1816,648,629,1030,989,560,545
b3870,40057,30342,2495,1801,21484,19599,2471,2854
b3871,17062,13951,12579,11891,14505,13788,14343,16122
b3872,67,44,23,29,49,49,27,32
b3873,99,78,55,42,77,82,61,86
b3874,37,31,17,15,38,26,20,18
b3875,6,7,5,9,7,9,5,5
b3876,12,13,11,11,14,21,13,9
b3877,12,13,27,15,24,26,19,15
b3878,24,20,41,47,34,26,53,50
b3879,15,9,26,21,19,12,24,22
b3880,72,52,110,97,74,74,111,84
b3881,23,27,40,42,28,29,39,44
b3882,13,13,15,15,16,10,14,15
b3883,36,34,91,101,50,52,88,82
b3884,332,300,316,264,409,389,270,251
b3885,281,211,473,446,302,352,434,475
b3886,259,177,318,322,232,282,305,339
b3887,295,210,373,261,272,273,371,356
b3888,665,581,1267,1047,727,725,1196,1309
b3889,0,1,2,1,0,2,1,5
b3890,38,24,44,33,31,31,34,39
b3891,957,773,912,988,886,822,892,959
b3892,146,149,89,149,139,118,79,106
b3893,193,161,153,195,158,135,165,143
b3894,3968,3279,897,1345,2051,1909,1245,1251
b3895,403,314,328,324,333,308,340,341
b3896,34,34,12,12,32,26,14,20
b3897,22,23,47,25,25,33,35,24
b3898,47,42,144,112,48,44,106,106
b3899,13,7,15,21,19,14,22,24
b3900,4,2,7,7,1,6,2,4
b3901,0,1,5,2,3,2,1,3
b3902,18,12,37,20,23,13,31,18
b3903,22,17,33,30,19,24,19,29
b3904,5,6,24,13,6,12,14,16
b3905,26,25,27,33,35,21,28,29
b3906,15,10,18,15,8,11,27,10
b3907,49,34,100,72,71,68,83,93
b3908,16052,13896,17834,14364,19231,17974,15937,13345
b3909,63,44,50,44,68,61,47,47
b3910,383,284,808,695,415,425,854,684
b3911,1296,1143,2139,1999,1275,1317,2089,2348
b3912,1625,1240,2905,2597,1673,1627,2864,2959
b3915,940,769,1291,1199,955,1078,1297,1222
b3916,3978,3325,8846,8539,4262,4192,8275,7804
b3917,1173,839,328,372,1054,1055,367,431
b3918,222,192,77,52,209,172,72,92
b3919,9007,7599,11345,10351,9743,9159,9808,10107
b3920,446,379,567,499,419,454,401,485
b3921,149,105,163,118,149,124,152,121
b3922,464,393,675,589,568,548,704,713
b3923,676,592,1093,985,873,868,1269,1082
b3924,1209,1013,1852,1593,1773,1759,1624,1507
b3925,514,413,728,635,483,490,572,537
b3926,279,264,771,689,396,367,666,604
b3927,34,33,81,103,50,43,73,87
b3928,3099,2405,1473,943,1863,1996,1757,1242
b3929,1449,1277,2501,2194,1738,1698,2150,2264
b3930,386,287,267,299,367,358,239,286
b3931,2707,2441,3498,3776,4225,3942,2975,3031
b3932,749,658,1189,1186,1183,1153,1008,941
b3933,1510,1402,1782,1653,1627,1593,1772,1804
b3934,702,651,569,449,785,691,570,658
b3935,772,652,832,770,741,684,852,912
b3936,1870,2190,2083,1417,7606,7982,2422,1607
b3937,260,199,482,323,220,223,844,827
b3938,2032,1685,5492,3271,1886,1764,8732,8503
b3939,2145,1771,15080,7277,2836,3023,28694,26049
b3940,3599,2745,22040,12582,4211,4246,45936,42496
b3941,7278,5839,15177,7958,5518,5286,26853,26508
b3942,5650,4514,3880,3216,2695,2771,4604,4304
b3943,117,95,44,58,81,80,65,67
b3944,8,11,9,13,18,17,8,5
b3945,122,118,516,513,166,142,374,309
b3946,18,16,30,39,22,23,31,31
b3947,30,17,48,58,26,40,36,59
b3949,9,3,6,11,5,11,10,11
b3950,4,3,6,3,5,7,4,6
b3951,85,68,171,191,81,74,163,162
b3952,22,20,55,51,19,25,38,44
b3953,3,9,14,10,7,6,6,6
b3954,197,152,151,153,215,164,164,180
b3955,3129,2655,1013,785,2655,2407,1019,1152
b3956,27630,22541,20279,17290,17528,15832,19523,21925
b3957,3792,3075,2583,2045,3942,3649,2720,2875
b3958,5090,4177,966,504,3401,3146,1216,1670
b3959,3254,2622,770,476,1983,1859,985,1267
b3960,6158,4444,1536,937,3554,3360,2027,2130
b3961,1961,1517,1662,1450,1884,1745,1702,1687
b3962,3584,3050,4047,4172,2806,2372,3769,4897
b3963,879,745,1116,1030,910,857,1011,1135
b3964,392,295,297,247,391,379,354,285
b3965,1533,1277,1154,963,1336,1279,1134,974
b3966,1999,1690,725,608,1788,1649,748,852
b3967,507,417,627,664,536,464,493,616
b3972,860,742,702,603,918,855,621,628
b3973,368,264,341,355,356,391,340,400
b3974,1002,856,444,343,865,871,499,486
b3980,20347,16375,8042,5058,17290,14966,7256,6439
b3981,2565,2186,1779,1676,2426,2241,1972,2054
b3982,3570,2921,3069,3194,2867,2692,3168,3891
b3983,14517,11627,5714,5370,10375,10954,6090,7066
b3984,29630,24756,17939,15927,22194,21074,17564,19764
b3985,43109,34935,32102,29628,35510,32976,31372,32297
b3986,24804,19496,11998,10403,18074,17409,12639,12551
b3987,44554,35485,71560,68534,37638,35732,60919,69083
b3988,45118,35443,70077,67703,36748,35950,60115,62974
b3989,87,60,32,26,72,66,32,48
b3990,4730,3960,15130,13660,6159,5839,14420,14577
b3991,2453,2099,9812,9140,3732,3449,9625,10105
b3992,2504,2146,9904,9147,3408,3164,9992,10146
b3993,2131,1786,8596,8324,2734,2522,8435,8500
b3994,12256,10501,50825,44458,16554,15176,46178,44344
b3995,1219,1079,1909,1780,1577,1426,1645,1575
b3996,812,667,1911,1657,783,744,1714,1881
b3997,1353,993,1957,1843,1248,1228,2085,2151
b3998,455,393,1030,1205,534,558,1053,1413
b3999,921,716,888,851,816,843,875,1002
b4000,9287,8409,5915,4948,10710,10302,4455,5070
b4001,275,270,170,135,261,287,156,175
b4002,18,9,37,33,15,15,35,28
b4003,54,49,57,74,61,51,66,72
b4004,64,51,155,151,95,94,147,140
b4005,4001,3179,2331,1557,3050,3058,2724,2629
b4006,7061,6111,3845,2512,6093,5704,4105,4544
b4011,4,5,2,4,7,3,5,0
b4012,59,41,79,74,42,62,74,75
b4013,4062,3350,37786,23127,6449,6139,63355,61952
b4014,34475,29963,70045,66945,27855,25593,67371,72781
b4015,29414,24862,55732,53390,20844,19230,59249,61239
b4016,5876,4853,6253,5591,3913,3666,8504,8007
b4017,15,21,16,18,21,20,18,19
b4018,1115,893,759,658,954,922,1012,893
b4019,8202,6751,12582,9183,6639,6249,16860,17129
b4020,430,333,728,638,390,389,742,692
b4021,115,118,59,67,125,97,72,63
b4022,607,523,695,631,679,635,593,776
b4023,804,598,707,514,739,740,1011,1061
b4024,13556,10904,15192,9052,15091,14239,22613,24874
b4025,10010,8398,16612,12926,11442,11132,16926,17174
b4026,39,33,360,419,93,83,373,603
b4027,3,8,23,26,11,9,32,32
b4028,3,4,22,22,11,8,23,29
b4029,86,67,272,248,122,123,274,273
b4030,182,116,1045,1091,440,389,693,528
b4031,37,38,60,67,45,36,70,66
b4032,98,99,52,42,151,152,34,33
b4033,198,208,62,53,267,268,58,54
b4034,1005,1104,93,86,1464,1238,82,101
b4035,229,255,12,11,408,373,9,6
b4036,600,671,143,140,956,812,115,93
b4037,332,403,160,155,530,499,135,146
b4039,455,418,629,621,545,494,611,631
b4040,531,393,759,757,577,553,712,651
b4041,3506,2934,5026,4553,4039,3609,4914,5388
b4042,545,452,439,405,491,496,404,450
b4043,1041,824,987,812,1697,1656,1115,1059
b4044,133,98,119,103,184,193,148,131
b4045,124,110,2144,1728,277,277,3023,1787
b4046,316,265,252,313,340,302,304,360
b4047,3,1,1,2,1,1,2,0
b4048,3,5,6,6,7,5,5,7
b4049,724,564,481,450,693,771,613,621
b4050,27,37,34,52,31,39,22,26
b4051,941,778,3884,3581,1313,1270,2994,2642
b4052,2183,1757,1920,1601,1885,1685,1816,1896
b4053,827,613,532,467,700,640,569,588
b4054,4322,3558,1417,1190,3913,3577,1972,2077
b4055,105,98,57,59,131,143,72,81
b4056,540,474,1253,1498,752,633,1429,1915
b4057,226,188,715,695,205,222,779,797
b4058,2352,1839,8340,8165,3487,3307,7699,7370
b4059,1376,1058,1907,1665,1214,1229,2032,1846
b4060,245,168,889,995,297,255,608,502
b4061,181,160,291,294,247,221,396,368
b4062,241,220,927,868,942,924,562,503
b4063,57,33,538,497,55,79,323,250
b4064,1671,1103,473,349,1010,1012,522,440
b4065,736,549,780,712,716,665,722,742
b4066,16,11,10,5,6,7,6,7
b4067,260,250,190,180,289,229,203,178
b4068,95,90,46,47,103,87,48,44
b4069,2025,1831,1787,1746,1992,1803,1753,1886
b4070,100,97,51,55,65,62,72,81
b4071,11,11,8,8,12,11,11,15
b4072,5,5,1,2,9,6,4,4
b4073,14,14,17,11,11,6,12,9
b4074,17,12,36,36,13,12,32,24
b4075,0,3,8,8,4,5,8,5
b4076,15,22,27,10,5,20,11,20
b4077,340,267,774,638,282,260,759,632
b4078,660,615,820,796,716,696,781,906
b4079,200,200,275,346,209,208,299,271
b4080,25,12,20,25,32,9,22,32
b4081,18,13,19,26,17,12,23,25
b4082,2,5,8,5,11,3,6,11
b4083,7,15,21,24,14,18,10,9
b4084,28,41,63,59,54,40,71,62
b4085,16,20,28,28,29,33,27,24
b4086,8,7,31,24,7,11,22,11
b4087,7,14,10,11,15,9,13,7
b4088,53,55,39,29,49,51,53,40
b4089,376,345,284,272,421,367,260,267
b4090,26,21,30,31,25,18,32,44
b4092,100,87,386,379,135,166,358,384
b4093,50,35,194,184,57,50,180,162
b4094,17,17,60,52,21,13,40,54
b4095,11,12,39,39,17,12,25,31
b4096,4,5,17,28,5,7,15,21
b4097,5,5,12,14,4,3,16,14
b4098,7,4,8,18,7,4,12,11
b4099,1,5,12,21,10,6,14,14
b4100,4,1,1,3,1,4,3,4
b4101,0,0,5,4,2,1,4,2
b4102,2,6,9,17,3,5,18,6
b4105,14,8,30,21,21,18,22,24
b4106,9,8,11,5,5,12,13,12
b4107,142,107,1902,2347,306,286,1703,1868
b4108,445,366,376,337,510,460,386,312
b4109,170,155,100,101,216,189,143,156
b4110,29,22,43,33,40,37,53,47
b4111,3769,2728,6115,5996,3244,3219,6226,6174
b4112,213,158,398,370,262,232,396,364
b4113,181,142,358,380,238,236,341,371
b4114,59,63,94,70,82,79,77,73
b4115,26,20,43,42,31,23,55,45
b4116,29,24,69,65,36,20,65,71
b4117,74,60,93,116,104,92,114,128
b4118,120,106,336,314,130,149,288,236
b4119,84,74,248,257,124,104,204,180
b4120,61,51,76,84,59,63,66,68
b4121,117,115,154,134,150,141,150,158
b4122,78,65,44,35,30,25,30,35
b4123,34,24,9,19,21,22,14,13
b4124,291,242,276,212,296,271,254,247
b4125,480,364,344,301,484,439,322,356
b4126,24,10,50,49,29,35,50,60
b4127,111,98,235,240,107,115,244,259
b4128,9,13,43,45,19,10,40,48
b4129,1015,841,1560,1391,984,1010,2121,2090
b4130,69,86,129,108,93,91,111,148
b4131,22,18,32,28,26,32,24,39
b4132,5,6,4,5,4,7,11,11
b4133,61,67,52,37,63,51,72,66
b4135,1045,830,3711,3503,1344,1181,3382,3344
b4136,713,592,1148,959,973,891,994,1045
b4137,221,240,466,459,335,279,375,563
b4138,2859,2349,1853,1734,2740,2548,2035,2169
b4139,595,468,559,514,560,648,658,716
b4140,131,103,78,88,203,199,95,57
b4141,427,348,573,504,492,494,640,463
b4142,2569,2399,3451,2663,5161,4836,2299,2208
b4143,15002,13648,28353,22320,30508,29611,21172,20031
b4144,1719,1345,2274,1675,1677,1639,2292,1889
b4145,60,39,26,15,67,55,23,30
b4146,947,857,1269,1146,930,875,1223,1439
b4147,5142,3880,2744,2158,3688,3598,3209,2542
b4148,135,114,186,183,122,139,233,202
b4149,398,341,919,761,581,525,983,815
b4150,377,316,258,239,338,330,238,280
b4151,43,29,55,73,23,21,83,54
b4152,52,65,64,66,31,24,73,89
b4153,148,128,280,295,79,88,327,322
b4154,786,680,1548,1425,309,327,1488,1419
b4155,314,249,263,248,217,219,270,297
b4156,56,31,48,48,52,38,73,63
b4157,7,4,3,10,11,6,6,9
b4158,11,6,6,7,10,13,4,11
b4159,762,640,905,818,834,865,991,1077
b4160,1553,1215,2053,1697,1806,1628,2063,2318
b4161,1676,1466,2589,2357,1858,1733,2513,2763
b4162,691,581,1074,759,764,706,883,751
b4166,415,357,856,742,417,395,820,724
b4167,942,849,4081,3929,1118,1171,3732,3512
b4168,212,223,353,336,239,262,331,375
b4169,732,604,1616,1413,792,781,1552,1350
b4170,1044,901,1964,2131,1126,1065,1826,2041
b4171,3149,2628,5213,5004,4555,4592,4988,5791
b4172,3979,3285,3513,2676,4469,4468,3610,3206
b4173,4123,3517,7368,6996,4634,4524,7180,7869
b4174,5432,4719,8512,8262,5381,5538,9146,10497
b4175,3882,3345,4981,4733,4132,3829,5259,6128
b4176,40,31,28,19,23,43,26,16
b4177,15176,12170,18141,17584,14858,13244,14594,16188
b4178,157,171,170,171,183,176,177,184
b4179,2838,2303,5882,5637,3168,3059,5566,5355
b4180,598,517,835,780,600,643,919,721
b4181,5,6,2,0,3,6,4,3
b4182,15,6,8,6,8,18,8,9
b4183,11,4,9,7,5,3,6,4
b4184,2,7,4,6,4,2,3,6
b4185,3,4,10,8,9,9,7,9
b4186,23,9,16,35,17,18,29,18
b4187,508,322,2566,2183,432,513,3353,2553
b4188,59,62,186,183,93,101,174,144
b4189,117,106,382,338,153,161,381,261
b4190,186,149,346,362,192,202,327,317
b4191,253,226,257,190,279,265,227,176
b4192,48,39,50,41,46,51,42,40
b4193,20,18,26,21,24,20,17,32
b4194,13,10,3,8,11,10,5,8
b4195,16,13,17,26,17,21,11,25
b4196,51,33,61,80,45,56,65,57
b4197,32,30,74,65,38,40,70,50
b4198,53,42,42,63,44,41,48,49
b4199,31,23,272,224,44,60,286,228
b4200,20840,18620,7558,7120,18194,16353,8627,10244
b4201,5252,5057,2420,2694,4841,4410,2401,4541
b4202,2754,2806,457,386,2682,2950,629,494
b4203,10801,8907,5141,4388,8167,7852,5169,6008
b4204,28,31,11,13,26,26,8,11
b4206,1037,892,1672,1549,1425,1192,1524,1799
b4207,2119,1689,1150,983,1946,1840,1268,1354
b4208,1904,1516,1990,1625,1814,1737,2539,2313
b4209,40,27,1262,1916,50,28,230,188
b4210,146,118,112,127,132,170,131,139
b4211,189,128,224,266,149,147,232,259
b4212,55,49,102,90,65,69,93,87
b4213,843,783,571,431,881,817,528,564
b4214,541,444,2113,1694,693,720,2013,1718
b4215,17,7,32,19,14,19,19,24
b4216,67,66,110,104,70,72,86,90
b4217,432,425,2177,1990,788,852,2276,2028
b4218,467,356,692,673,442,444,762,672
b4219,1047,953,2852,2753,1514,1404,2720,2668
b4220,1205,1037,1323,1064,1157,1140,1466,1331
b4221,1663,1339,1832,1586,1837,1717,2014,2067
b4222,794,751,1055,1043,935,823,1114,1429
b4224,21,19,25,16,28,29,30,17
b4225,65,42,88,102,49,62,97,93
b4226,13956,12666,7650,6312,13748,11968,7742,8012
b4227,138,119,290,242,220,184,259,273
b4230,30,27,56,62,35,39,47,60
b4231,55,46,76,90,73,62,84,83
b4232,2916,2563,2869,2789,3044,2878,2128,2108
b4233,1972,1550,1721,1371,1816,1691,1783,1666
b4234,1010,876,2841,2597,965,949,2469,2389
b4235,1707,1386,3647,3361,1809,1685,2892,3472
b4237,51,31,294,290,62,61,294,224
b4238,443,383,5494,5879,815,810,4524,3892
b4239,82,68,78,75,93,109,99,87
b4240,91,68,84,44,95,112,77,80
b4241,351,267,418,357,324,312,417,440
b4242,1128,769,355,254,1046,1013,515,449
b4243,11663,9663,2642,2033,8139,7531,4241,3641
b4244,14345,10852,378,129,9771,9484,1915,1999
b4245,36185,31154,1116,332,28451,26102,5189,6460
b4246,348,392,40,67,329,422,67,81
b4248,179,159,412,394,220,214,395,436
b4249,48,28,33,28,43,44,35,38
b4251,194,156,216,173,233,192,183,180
b4252,408,284,381,306,432,374,466,389
b4253,137,115,66,31,118,119,78,101
b4254,5783,3845,486,229,2366,2393,634,904
b4255,3339,2609,2347,1843,3102,2864,2435,2047
b4256,324,302,345,295,418,375,391,362
b4257,5,7,12,11,11,14,6,13
b4258,10675,8702,12322,11285,10127,9557,12543,12757
b4259,562,506,996,949,654,579,819,1026
b4260,4792,4099,8107,7523,5612,5165,7657,7623
b4261,505,368,800,762,495,520,774,768
b4262,709,614,1099,967,702,731,1253,1166
b4263,599,454,1969,1512,679,725,1529,1231
b4264,381,340,417,376,418,371,411,463
b4265,102,92,125,109,145,127,120,110
b4266,38,29,26,23,40,31,22,45
b4267,30,12,22,15,31,24,24,23
b4268,19,15,22,22,21,29,28,23
b4269,427,317,3013,2851,625,654,3114,2454
b4272,9,17,31,23,19,12,28,39
b4273,19,8,9,11,11,13,21,9
b4277,1,1,1,4,1,1,2,3
b4278,284,285,299,208,293,302,389,358
b4279,51,51,94,52,59,56,95,99
b4280,158,137,143,89,128,121,149,147
b4284,675,614,755,595,712,695,718,718
b4287,129,115,388,284,367,366,312,296
b4288,31,22,121,116,155,119,123,124
b4289,39,45,169,182,192,180,153,165
b4290,132,93,741,697,591,591,621,684
b4291,290,225,3224,2815,2416,2177,2862,2752
b4292,261,171,4692,4988,2600,2496,4268,5124
b4293,336,248,3733,3470,3303,3264,3665,2922
b4294,75,81,168,150,172,153,188,183
b4295,1213,935,1079,827,1179,1114,1086,927
b4296,17,24,20,16,27,19,25,15
b4297,119,112,260,198,146,124,244,278
b4298,18,39,45,48,34,38,49,47
b4299,10,11,8,9,9,20,5,5
b4300,61,49,129,141,77,68,110,122
b4301,41,39,96,134,64,44,96,113
b4302,55,41,91,72,75,75,73,47
b4303,31,35,64,54,49,34,74,55
b4304,35,27,76,74,36,29,78,62
b4305,26,15,53,65,25,31,59,59
b4306,38,28,47,45,44,50,58,74
b4307,39,29,21,21,20,26,22,22
b4309,58,55,187,160,82,116,216,204
b4310,158,148,444,418,266,285,514,466
b4311,10,12,6,5,16,18,10,4
b4312,592,480,77,51,466,516,138,143
b4313,32,21,85,98,41,36,105,78
b4314,11681,9043,4813,3569,11414,9926,5498,6273
b4315,703,553,375,326,685,665,541,534
b4316,389,301,191,166,393,426,244,296
b4317,452,330,245,198,501,455,290,323
b4318,54,43,46,37,78,53,43,57
b4319,66,55,66,95,90,81,68,143
b4320,233,139,177,143,232,191,193,155
b4321,52,43,30,34,53,61,20,36
b4322,282,250,186,161,164,171,161,197
b4323,239,186,203,239,176,162,222,181
b4324,419,391,801,719,597,536,685,819
b4325,6,6,10,8,7,10,11,16
b4326,75,52,622,796,148,148,438,480
b4327,289,257,194,147,312,259,189,213
b4328,844,637,436,344,669,640,420,449
b4329,28,29,8,8,23,23,6,8
b4330,25,16,6,12,8,13,7,6
b4331,52,41,104,74,92,85,90,105
b4332,91,77,80,92,61,77,87,81
b4333,44,33,32,30,58,54,29,41
b4334,22,18,25,36,15,24,28,21
b4335,66,53,70,75,60,57,104,108
b4336,190,161,636,662,234,231,747,629
b4337,76,74,172,191,134,149,162,163
b4340,346,273,452,413,388,435,508,440
b4341,3,1,4,3,1,2,2,3
b4345,113,104,15,9,66,74,22,28
b4346,511,477,128,74,356,337,127,148
b4347,24,28,43,39,62,58,36,24
b4348,658,546,150,143,446,445,163,201
b4349,1289,1073,910,761,1170,1067,747,776
b4350,2916,2525,2039,1630,2550,2447,1767,1860
b4351,464,425,239,226,444,418,254,254
b4352,644,551,817,816,743,660,917,1103
b4353,40,50,26,51,67,50,35,109
b4354,267,83,565,170,133,155,2844,2947
b4355,82,65,165,178,128,107,195,156
b4356,51,50,58,81,62,67,79,87
b4357,45,44,16,17,46,47,26,23
b4358,10,10,13,23,16,21,14,15
b4359,1495,1284,737,663,1314,1266,738,657
b4360,442,378,632,681,470,439,506,654
b4361,381,354,737,761,460,399,677,683
b4362,356,274,808,988,387,338,709,794
b4363,30,15,30,27,24,21,24,33
b4364,77,76,82,74,101,107,110,86
b4365,6,1,12,4,6,5,4,7
b4366,15,18,13,10,14,5,10,9
b4367,3962,2555,13891,13377,15260,13760,15761,16543
b4371,844,749,622,524,837,788,656,597
b4372,352,296,270,363,364,306,231,420
b4373,348,283,321,378,324,244,322,416
b4374,474,396,836,764,425,411,737,759
b4375,4201,3806,1639,1479,3449,3059,1777,1990
b4376,4429,3467,30081,26934,5214,5249,37431,33196
b4377,162,105,658,658,187,191,751,781
b4378,33,33,159,138,45,47,219,159
b4379,22,22,29,38,21,16,26,30
b4380,85,95,60,64,98,82,58,46
b4381,676,585,2323,2367,709,640,2047,2008
b4382,730,710,4593,5054,801,759,4041,4200
b4383,2577,2089,12728,13476,2984,2851,11091,10888
b4384,3180,2830,7567,7389,3761,3534,6511,7070
b4385,327,295,396,311,381,349,411,315
b4386,264,190,325,262,267,251,329,261
b4387,115,110,171,171,141,123,189,153
b4388,879,759,759,701,860,790,775,841
b4389,1062,915,1178,1054,1008,956,1080,1224
b4390,1283,991,2105,1766,1252,1275,1893,1733
b4391,6105,5068,9048,8486,6079,5878,7467,7057
b4392,1069,947,2811,2553,1428,1331,2702,2764
b4393,453,410,515,412,430,444,391,340
b4394,376,258,459,398,348,320,453,449
b4395,790,629,652,588,655,628,736,693
b4396,2540,2297,4153,4146,2853,2553,3708,3448
b4397,300,283,310,225,309,335,228,214
b4398,327,292,249,247,326,291,242,258
b4399,218,186,259,218,257,194,240,215
b4400,74,60,98,96,70,72,88,79
b4401,5305,4247,10874,10611,5392,4874,11377,11821
b4402,22,27,34,22,28,26,25,19
b4403,316,226,246,255,207,187,248,254
b4406,587,456,795,921,673,661,856,814
b4407,145,159,160,239,271,284,215,297
b4409,250,207,86,75,205,174,117,128
b4410,60,58,11,10,61,56,22,24
b4411,1275,1211,2306,2341,1723,1713,2516,2248
b4415,5,3,8,9,6,7,5,5
b4419,17,13,24,28,25,24,36,23
b4421,18,12,24,9,12,16,15,20
b4423,4,2,11,2,8,4,6,6
b4428,8,7,9,6,5,12,6,7
b4453,54,49,53,53,64,62,69,82
b4455,2,3,2,2,3,1,1,1
b4460,49,31,125,135,60,53,149,127
b4461,442,384,573,463,469,465,612,518
b4463,33,31,56,42,55,50,58,43
b4464,114,73,122,117,98,82,92,89
