,wt_fe2_1,wt_fe2_2,wt_dpd_1,wt_dpd_2,delfur_fe2_1,delfur_fe2_2,delfur_dpd_1,delfur_dpd_2
b0001,4134,4226,311,447,5277,6196,358,368
b0002,76008,52897,58117,127141,82980,78532,36899,48026
b0003,26803,19819,16854,52019,27615,25772,12258,19451
b0004,26024,18376,12127,31955,21903,20725,8593,11451
b0005,738,528,216,278,578,463,182,198
b0006,1304,1138,703,1209,1318,1268,1259,1461
b0007,223,197,134,228,228,220,311,277
b0008,29736,25955,16026,23827,30275,28649,24770,24490
b0009,677,595,459,747,755,601,748,783
b0010,235,208,72,128,165,157,217,134
b0011,41,25,41,51,70,63,68,59
b0013,10,15,8,16,12,17,5,10
b0014,26247,23118,27555,49239,53067,52348,37884,39208
b0015,4134,3156,2776,5470,6322,6376,5425,4587
b0016,1212,1044,659,1194,1314,1316,1367,1188
b0018,10,9,13,19,17,18,34,18
b0019,1048,851,1346,2338,1183,1247,3102,2664
b0020,848,681,389,966,860,805,1187,1113
b0021,30,25,9,25,26,47,45,42
b0022,88,76,18,48,63,62,42,54
b0023,23791,20210,4018,4831,19417,18168,7393,7418
b0024,22,38,35,112,27,26,96,102
b0025,5415,4642,3226,6785,5618,5458,6312,6754
b0026,27027,21854,21372,42484,28722,27280,34395,36749
b0027,1866,1557,1300,3031,1782,1734,2503,2643
b0028,1622,1478,737,1802,1630,1553,1597,1539
b0029,2367,1981,1652,3500,2125,1945,3060,3155
b0030,354,352,64,103,335,337,137,148
b0031,7236,5279,1620,2089,5043,5133,2176,2356
b0032,36833,29764,1106,1009,23609,21814,4967,6864
b0033,79633,60791,3206,3318,47977,45792,13629,17537
b0034,690,490,34,25,290,316,37,50
b0035,32,25,7,18,35,29,36,25
b0036,22,24,14,16,39,36,20,25
b0037,265,194,101,226,185,193,175,169
b0038,187,153,84,200,155,120,207,162
b0039,228,185,79,153,157,155,171,160
b0040,18,15,14,42,33,21,16,14
b0041,26,10,10,17,26,12,25,31
b0042,24,15,18,35,25,27,42,45
b0043,27,24,12,39,31,23,28,50
b0044,7,6,6,18,7,4,12,7
b0045,10,19,9,25,18,10,22,9
b0046,317,239,190,378,398,412,485,411
b0047,796,725,663,1236,1012,985,1368,1334
b0048,967,817,489,861,864,910,721,800
b0049,1279,1054,1268,2813,1421,1485,2706,2829
b0050,1093,858,854,3566,1212,1166,2610,3359
b0051,3435,2882,1886,4747,3606,3624,5056,5226
b0052,2953,2297,931,2517,2959,2880,2960,3106
b0053,9459,7780,5748,12267,10353,9861,14041,14971
b0054,17567,15169,12491,22493,19477,17823,24055,26023
b0055,779,591,591,940,744,783,1093,1232
b0058,649,513,408,1148,539,562,1066,962
b0059,3716,3296,3924,9303,3687,3412,7109,7441
b0060,699,626,1429,2672,1026,1037,2390,2319
b0061,33,25,31,76,63,37,46,67
b0062,111,102,139,237,145,115,241,231
b0063,70,75,97,171,142,86,149,165
b0064,614,528,502,776,845,893,1013,896
b0065,285,218,237,411,327,319,527,467
b0066,419,344,205,330,497,424,401,521
b0067,1009,753,251,636,1063,1038,851,915
b0068,3774,3514,2098,3143,5169,4840,3679,4013
b0069,767,695,536,1069,955,873,1019,1090
b0070,338,223,146,333,373,315,267,320
b0071,11080,9776,22815,61315,15333,15128,30695,26681
b0072,25844,22601,61767,147443,35517,34120,78964,61486
b0073,18930,16255,44242,114214,26617,25400,61319,47390
b0074,19181,17388,92744,214138,39964,37349,99150,73354
b0075,1918,1854,115,246,2446,3113,188,177
b0076,80,81,62,101,87,79,187,215
b0077,10054,7686,2868,5306,9233,9196,4902,5108
b0078,2676,1992,565,1095,2389,2497,1197,988
b0080,2540,2229,736,1240,2031,1902,1453,1514
b0081,2041,1778,1630,4022,2190,1947,3486,4477
b0082,2945,2347,2332,5051,3058,2933,5180,4684
b0083,1109,996,393,1690,1266,1095,1777,1661
b0084,3343,2969,1649,3469,3445,3593,3855,3397
b0085,4260,3631,2874,6607,4001,3865,6360,7167
b0086,3612,3144,2405,5380,3404,3076,5202,5983
b0087,1882,1541,808,2039,1692,1685,2174,2311
b0088,2940,2436,2227,4308,2706,2583,4773,4498
b0089,1921,1514,871,2063,1653,1725,2628,2290
b0090,2086,1845,1203,2701,1894,2001,2913,2846
b0091,3714,3151,2572,5132,3416,3322,5460,5628
b0092,2775,2295,1588,3488,2512,2423,3955,3411
b0093,2572,2112,1949,4457,2706,2623,4632,5150
b0094,3316,2784,2426,4364,3272,3535,4946,5057
b0095,14424,12233,12839,23712,14975,14503,22669,26597
b0096,14649,12311,11654,23298,16354,16190,21320,22126
b0097,3379,2915,1029,2101,3472,3093,2570,2643
b0098,12776,9887,5631,10007,11224,10432,11449,12332
b0099,191,135,28,46,140,141,52,43
b0101,678,607,261,554,589,531,613,697
b0102,1983,1577,1027,2119,1944,1923,2314,1964
b0103,1113,895,730,1860,1197,1003,1493,1664
b0104,8695,7598,3499,5321,10024,9549,5526,5502
b0106,126,100,75,118,120,131,171,112
b0107,120,112,88,218,179,154,198,191
b0108,5,8,4,10,7,5,5,11
b0109,1966,1558,826,1548,1870,1758,1586,1550
b0110,572,443,336,725,714,587,825,802
b0111,517,390,409,714,567,481,760,689
b0112,15598,12859,1333,1922,12481,11323,3951,4394
b0113,2889,2490,2759,4912,3102,2946,5284,6350
b0114,59943,49136,83089,146238,68628,64306,152109,173400
b0115,29175,23328,42155,76930,32540,31970,79031,89577
b0116,43740,35889,28024,43604,38883,36676,48593,51014
b0117,93,78,170,268,109,124,276,280
b0118,82136,65359,20510,35696,34665,32039,32598,37362
b0119,754,550,679,980,705,679,1206,880
b0120,8275,7391,1532,2738,8507,8015,4207,5188
b0121,8658,7173,2423,4513,8050,7362,5555,6549
b0122,727,539,348,732,703,634,734,1035
b0123,14977,12124,1936,3045,3608,3741,3692,3412
b0124,7497,5583,13181,26014,9070,8234,24751,27896
b0125,2626,2043,965,1338,1823,1681,1737,1398
b0126,15904,14443,16571,30981,20538,18999,30397,37054
b0127,1322,1151,904,1503,1562,1463,1847,1519
b0128,668,513,304,656,739,807,869,615
b0129,141,93,68,182,122,126,197,217
b0130,320,244,277,495,381,435,605,522
b0131,6567,5279,2622,3742,5515,5501,4162,3880
b0132,110,72,81,70,116,107,104,76
b0133,6166,5304,3117,6994,7141,6380,6903,6415
b0134,5202,3864,2205,4912,5550,5081,5652,5139
b0135,70,57,21,49,77,75,56,77
b0136,20,12,14,34,26,23,51,44
b0137,41,41,24,61,60,63,76,72
b0138,15,23,28,25,39,39,64,45
b0139,73,81,24,43,106,98,62,49
b0140,8,8,3,2,8,6,4,11
b0141,9,2,0,2,10,5,0,10
b0142,867,735,82,389,844,800,506,539
b0143,10735,9038,3891,7310,10286,9471,8704,10412
b0144,587,479,253,738,524,452,695,792
b0145,8722,7224,5718,7374,9539,9107,10468,7483
b0146,729,538,788,1528,801,751,1560,2034
b0147,375,311,194,461,424,389,390,522
b0148,1420,1159,1156,2012,1343,1285,2049,1936
b0149,2895,2288,2525,4962,3124,2818,5004,5256
b0150,8136,4999,11278,19860,16323,14993,18180,15747
b0151,885,554,863,2391,1398,1422,1954,1648
b0152,520,327,648,1334,1056,871,1224,1131
b0153,531,387,726,1400,948,974,1166,1131
b0154,5070,3978,3086,4974,5070,4762,5972,5284
b0155,1030,811,1153,1920,1375,1362,2014,1901
b0156,1988,1564,838,1193,1468,1408,1544,1209
b0157,275,216,80,113,239,248,148,133
b0158,468,338,103,260,405,405,312,328
b0159,4566,3868,1958,3764,4836,4295,3879,4022
b0160,1062,932,547,915,1167,1135,1151,1118
b0161,4003,3460,2733,4532,6765,6383,7588,8419
b0162,127,82,104,170,133,133,155,168
b0163,2069,1715,1764,2796,2649,2627,2961,2918
b0164,289,223,32,57,186,208,97,98
b0166,21404,17683,6861,11066,19663,18013,12624,13031
b0167,3498,3050,3401,6749,4775,4435,6362,5756
b0168,5832,4462,3546,6330,7123,6837,6818,7288
b0169,66550,53914,23465,36426,51804,48392,49100,52390
b0170,29690,23924,11323,18607,22454,21611,21636,23385
b0171,5667,4241,2208,3426,4313,4098,3336,4312
b0172,14189,11900,6680,9852,12019,11462,11334,11833
b0173,680,528,817,1676,654,689,1464,1478
b0174,2617,2344,896,1648,2505,2476,1794,2064
b0175,1961,1475,597,1517,1703,1789,1685,1700
b0176,5941,4678,2353,4601,6278,6090,5760,6722
b0177,18803,15464,8718,15717,20066,19373,20649,21481
b0178,10694,8482,5596,12832,10348,9856,14815,16789
b0179,16019,12938,8484,19054,16348,15072,20899,23429
b0180,5578,4550,1902,5312,5244,4854,4997,6107
b0181,6435,5305,2535,7720,5614,5571,6982,8515
b0182,3631,2932,1394,4087,3425,3141,4014,4406
b0183,1314,921,430,1104,1159,1040,1127,1350
b0184,6891,5338,2604,5160,5787,5394,5580,6475
b0185,8521,6792,2104,4138,6383,5999,4999,4852
b0186,1409,1109,2023,4034,1553,1474,4214,4127
b0187,396,324,202,648,403,430,800,842
b0188,1350,1057,977,1782,1326,1222,2024,1855
b0189,508,384,357,914,613,570,1127,925
b0190,637,540,258,741,624,623,809,863
b0191,547,486,256,1156,641,576,1283,1113
b0192,880,737,917,2033,860,854,2365,2248
b0193,79,55,33,26,63,43,43,33
b0194,17097,13686,7305,12361,13265,12978,15236,17115
b0195,1021,873,308,854,1140,1145,880,989
b0196,2182,2006,1087,2062,2950,2486,2251,2137
b0197,22671,18302,19677,29643,22319,20522,59308,65566
b0198,4582,3867,3477,7009,5108,4715,14663,13804
b0199,6534,5847,10601,15273,8698,7554,28750,31542
b0200,871,756,691,1055,927,930,1292,1464
b0207,572,434,525,881,713,638,644,619
b0208,554,553,338,643,676,622,636,571
b0209,2113,1651,2248,3969,2472,2178,4372,4114
b0210,250,229,116,369,230,185,425,500
b0211,10744,9214,2836,5695,14553,13781,6275,8664
b0212,978,874,767,1161,1013,1043,1406,1257
b0213,612,466,351,660,670,597,585,616
b0214,732,684,316,437,706,639,558,582
b0215,2009,1720,1980,3326,2247,2042,3150,3445
b0217,54,45,10,26,37,50,18,28
b0218,7,4,1,11,6,6,1,2
b0219,518,445,776,1482,706,602,1583,1444
b0220,2450,1901,2855,4276,2904,3117,8105,8230
b0221,1600,1240,2234,5101,1676,1673,3834,3858
b0222,3348,2795,1889,3004,3275,3015,3387,2767
b0223,1915,1726,1138,1989,2120,1954,2078,2087
b0224,3397,3003,1254,1866,3617,3283,2440,2540
b0225,613,523,120,800,575,581,896,1086
b0226,1018,838,399,1433,1261,1238,1839,1876
b0227,113,80,108,227,114,103,234,200
b0228,155,134,92,103,161,112,148,123
b0229,53,59,63,136,52,71,138,138
b0230,22,32,28,44,45,53,74,37
b0231,445,369,410,864,815,862,895,879
b0232,186,153,84,245,258,214,204,261
b0233,132,113,33,148,149,161,177,169
b0234,87,69,24,78,110,98,85,70
b0235,2,1,1,2,3,3,8,7
b0236,4,6,8,13,20,12,15,24
b0237,8485,7350,8745,15080,8663,8015,13463,13106
b0238,2433,1761,576,758,1769,1691,1137,1224
b0239,1693,1411,1542,3200,1885,1757,3123,3104
b0240,5319,3977,1838,3964,4351,4454,3644,4223
b0241,54,38,34,48,48,50,47,43
b0242,4604,3622,3384,7181,5042,4657,6465,6118
b0243,4831,3888,4211,8720,5407,5044,7564,7551
b0245,2,7,5,2,10,13,14,1
b0246,5,5,3,6,4,2,7,2
b0247,6,4,3,7,7,8,10,16
b0248,2,2,1,3,0,1,1,6
b0249,1,5,0,4,1,3,3,2
b0250,347,256,234,425,309,283,534,487
b0251,82,73,26,72,79,84,126,127
b0252,18,12,20,38,15,24,97,76
b0253,148,188,211,398,216,226,425,496
b0254,94,96,60,62,128,102,63,65
b0258,343,275,505,857,355,307,932,949
b0259,3065,3004,1304,2134,2565,2280,2678,2665
b0260,862,742,2510,3040,1262,1326,10769,8821
b0261,926,710,3451,4075,1159,1207,13143,11997
b0262,67,56,39,89,58,41,68,77
b0263,38,30,3,17,29,33,31,17
b0264,70,46,13,64,67,36,62,72
b0265,129,89,51,76,124,93,100,104
b0266,222,181,112,261,299,285,286,311
b0267,7,16,26,55,16,15,36,42
b0268,79,94,33,77,96,95,82,68
b0269,133,171,117,203,176,129,252,238
b0270,115,90,156,435,171,155,387,353
b0271,261,220,424,912,329,304,880,915
b0272,2246,1567,271,429,1295,1250,653,743
b0273,15820,11396,1150,1141,6864,6472,3433,4649
b0274,58,45,20,55,45,29,67,78
b0275,84,76,16,39,81,98,74,78
b0276,164,99,78,112,147,158,137,95
b0277,106,99,49,84,159,131,123,121
b0278,40,37,8,30,35,44,33,58
b0279,19,27,10,18,28,20,26,28
b0280,2365,2037,819,1574,2892,2726,1611,1888
b0281,1772,1776,1736,2721,2430,2267,2565,2056
b0283,124,88,238,656,148,151,597,681
b0284,302,238,666,1452,355,370,1474,1375
b0285,70,64,189,513,89,81,441,486
b0286,76,70,186,450,74,76,483,358
b0287,5931,4713,1385,2417,5631,5037,3212,3373
b0288,139,139,62,42,60,70,81,69
b0289,161,105,119,217,189,151,225,236
b0290,230,218,197,390,258,248,329,357
b0291,173,101,138,243,97,134,220,211
b0292,52,37,19,35,35,48,47,54
b0293,268,202,51,94,213,155,145,212
b0294,65,28,5,6,24,13,9,8
b0295,22,13,12,10,21,33,32,6
b0296,56030,45479,7,38,140,160,51,126
b0297,6,4,4,1,3,3,7,11
b0298,2,1,0,1,0,1,1,3
b0299,10,12,11,6,9,7,7,5
b0300,123,120,118,163,177,174,198,204
b0301,37,45,29,56,94,93,115,113
b0303,6,20,6,25,19,29,37,33
b0304,376,249,755,1213,477,413,1634,1493
b0305,55,46,52,103,98,78,75,80
b0306,59,57,34,75,102,102,80,62
b0307,292,232,209,461,338,393,464,417
b0308,129,124,99,163,181,179,182,191
b0310,16,7,10,16,14,8,12,21
b0311,958,736,763,1707,984,850,2156,2067
b0312,1890,1480,1482,3412,1856,1798,3456,3404
b0313,903,861,682,1578,1036,971,1594,1750
b0314,1183,897,864,1520,1074,1010,1927,1612
b0315,268,245,128,200,456,470,226,261
b0316,221,221,169,217,269,216,268,295
b0317,8,7,13,14,13,8,12,8
b0318,69,35,41,64,64,54,117,128
b0319,10,11,6,8,10,7,30,20
b0320,34,36,62,125,56,51,146,138
b0321,29,27,35,51,39,52,80,98
b0323,37,12,22,80,26,15,73,62
b0324,771,628,874,1487,727,798,1477,1424
b0325,3457,2827,9515,16052,4370,4657,15219,14822
b0326,12,14,7,13,10,12,25,17
b0327,68,57,8,3,53,46,19,12
b0328,52,29,16,30,45,66,29,17
b0329,2084,1590,2371,3613,3062,3212,4709,4900
b0330,227,185,420,874,355,356,885,790
b0331,16,13,96,258,20,14,44,39
b0333,21,15,52,151,14,34,43,31
b0334,13,11,34,88,23,11,26,34
b0335,65,45,76,200,47,77,122,129
b0336,9520,7148,156,279,5517,5862,985,822
b0337,17031,12970,818,1449,10041,9595,2678,3119
b0338,290,251,200,372,298,290,414,365
b0339,56,79,68,114,85,62,103,146
b0340,86,59,74,211,118,112,165,159
b0341,77,43,78,173,55,79,151,175
b0342,39,47,29,49,72,82,58,56
b0343,25,36,23,39,33,39,40,25
b0344,131,121,59,109,116,115,107,123
b0345,1150,976,817,1483,1151,1100,1578,1587
b0346,1035,889,1238,2339,1104,1006,2567,2170
b0347,64,50,47,136,88,69,101,119
b0348,42,28,26,59,50,48,37,49
b0349,56,27,31,88,65,53,71,75
b0350,62,38,45,73,60,48,100,103
b0351,50,29,67,131,56,51,121,82
b0352,75,50,77,170,69,64,139,92
b0353,72,65,99,173,60,77,165,149
b0354,537,444,252,313,453,483,498,286
b0355,320,270,191,255,381,393,349,305
b0356,2191,1671,1529,3333,2130,2006,2692,2670
b0357,497,453,231,592,515,599,551,582
b0358,88,73,52,112,97,126,116,76
b0360,1,1,0,0,0,0,1,2
b0361,4,5,2,9,7,7,9,9
b0363,40,55,55,94,70,53,152,89
b0364,5,7,4,4,9,8,11,5
b0365,59,42,72,169,95,99,179,178
b0366,60,23,49,154,94,69,161,171
b0367,30,36,27,112,71,62,94,93
b0368,79,55,115,227,129,130,201,227
b0369,3468,3113,2889,5173,4284,4020,4946,5313
b0372,463,370,366,804,536,515,790,828
b0373,365,251,191,322,331,354,496,304
b0375,9,0,1,4,10,8,3,8
b0376,1507,1191,1080,2100,1620,1309,1893,2185
b0377,342,268,264,487,443,373,520,501
b0378,788,717,672,1063,835,912,1332,1267
b0379,30,15,161,205,21,24,187,183
b0380,87,74,32,34,91,87,45,30
b0381,1485,1287,1370,2315,1463,1348,3008,3095
b0382,1090,1083,680,754,1695,1558,842,634
b0383,838,619,202,434,935,852,504,543
b0384,411,372,758,974,677,654,1497,1019
b0385,49,49,72,98,71,82,131,130
b0386,2407,1881,1212,1969,1318,1318,1867,1799
b0387,388,309,194,377,338,309,407,582
b0388,2988,2633,359,798,2638,2568,626,814
b0389,1268,1175,580,864,1487,1557,1606,923
b0390,559,480,350,570,598,627,918,908
b0391,1635,1273,537,937,1804,1643,1270,1405
b0392,175,181,106,237,236,193,252,240
b0393,2491,1780,1327,2227,2395,2184,2362,2421
b0394,650,506,672,982,599,659,1194,1206
b0396,348,209,193,383,367,298,439,357
b0397,1827,1530,1083,1948,1974,1865,1904,2145
b0398,772,719,343,619,918,800,703,766
b0399,423,373,398,737,497,502,708,647
b0400,313,296,275,500,376,394,627,587
b0401,1048,838,2382,5189,1168,1126,4357,3719
b0402,908,716,660,1160,899,760,1434,1394
b0403,780,601,588,1149,868,874,1183,1249
b0404,331,310,452,770,412,464,775,714
b0405,1740,1337,510,926,1409,1384,1210,1326
b0406,5295,4456,1346,2597,5190,5055,3679,3812
b0407,5696,4769,1314,3520,5609,5216,4287,4418
b0408,11284,9468,4388,9556,10170,9617,10086,12177
b0409,3721,2939,1239,2974,3289,3322,3362,3539
b0410,969,892,276,415,1031,909,576,445
b0411,12200,10285,701,876,5731,5401,1614,1484
b0412,145,103,148,226,155,117,289,236
b0413,1649,1469,849,1912,1802,1736,2107,2201
b0414,2746,2278,1614,3604,2987,2834,3959,3807
b0415,4087,3509,1121,2561,3897,3664,2651,3053
b0416,4509,3705,1047,2419,3921,3632,2565,3148
b0417,1090,835,501,1162,874,952,1067,1041
b0418,770,577,273,695,669,609,771,788
b0419,2109,1759,6579,10811,2735,2700,10489,9054
b0420,5006,4109,1477,3221,3784,3370,3506,4079
b0421,3095,2459,1054,2597,2522,2470,2786,3305
b0422,1788,1561,663,1455,1963,1767,1419,1470
b0423,2995,2640,1021,1893,2521,2328,1865,2290
b0424,737,615,619,1301,729,697,1336,1414
b0425,1520,1255,1223,2422,1679,1650,2567,2382
b0426,6015,4984,3343,5823,6710,6253,5779,5820
b0427,563,466,188,258,483,482,292,269
b0428,9365,6962,1378,2964,8899,8770,4939,5681
b0429,4326,3282,237,1749,4260,4203,2584,3091
b0430,10289,7430,1364,3995,9601,9711,6512,6818
b0431,46479,37972,9360,18027,51004,46993,29769,33715
b0432,38949,34239,6967,12815,45271,41309,20573,26012
b0433,2156,1655,190,396,1822,1736,830,735
b0434,4134,3511,1179,2143,3994,3691,3218,4076
b0435,2305,2029,2882,4443,3296,3505,6160,4947
b0436,39274,32745,10023,15639,35096,32488,20504,24498
b0437,8026,6685,5363,9057,8747,8621,9279,9133
b0438,15116,12826,17593,35879,17655,17032,31872,32268
b0439,10187,8708,8298,15077,14507,14528,14293,14581
b0440,10934,8953,2204,2748,10773,10777,4368,4412
b0441,8513,7227,5141,8852,8730,7784,8995,10413
b0442,94,91,28,60,112,103,70,73
b0443,93,95,132,247,128,134,263,270
b0444,741,592,453,785,796,717,804,894
b0445,146,168,107,232,253,222,244,207
b0446,402,340,245,460,526,537,511,570
b0447,392,306,194,365,356,388,343,314
b0448,494,353,265,573,498,459,611,539
b0449,393,281,336,595,399,367,532,632
b0450,420,309,4,16,96,115,1,9
b0451,1443,901,136,253,471,440,298,203
b0452,1092,954,1304,2243,1080,944,2409,2376
b0453,2397,2034,8523,15713,2874,2910,15747,14119
b0454,341,299,256,510,361,377,488,578
b0456,35,38,347,548,103,121,667,477
b0457,531,458,412,807,670,658,957,974
b0458,1362,1252,502,972,1690,1499,1152,1004
b0459,746,607,275,466,610,598,556,629
b0460,1883,1797,527,1437,1929,1804,1490,1560
b0461,1425,1233,549,1468,1505,1455,1610,1438
b0462,10658,8667,6465,11817,11964,11807,14118,14221
b0463,4728,3665,2913,5158,5257,5107,5774,6111
b0464,326,330,113,160,407,380,170,194
b0465,2812,2332,2109,4050,3174,2880,3954,4431
b0466,157,153,21,97,126,125,168,98
b0467,460,436,511,1019,444,463,877,971
b0468,505,354,723,1241,1215,1066,1182,1315
b0469,3297,2916,1261,2208,4280,4100,2302,2172
b0470,4041,3452,3365,7058,4110,3814,7334,7646
b0471,5287,4727,2462,6690,5233,5123,7254,7406
b0472,3325,2493,1336,4186,3056,3068,4252,4874
b0473,5657,5239,5542,9060,13113,12520,7930,7405
b0474,13276,11000,2236,3555,9631,8843,4676,5604
b0475,728,539,542,885,745,845,1183,1030
b0476,99,76,58,105,85,112,78,70
b0477,1991,1684,785,1360,1691,1609,1451,1516
b0478,1993,1673,1688,2772,2528,2468,3362,3106
b0479,378,269,468,1052,659,684,739,811
b0480,2578,2084,1892,2796,3277,3277,3560,3216
b0481,1002,898,501,725,1125,951,782,841
b0482,816,607,531,952,803,760,1005,1004
b0483,1033,845,926,1321,1220,1183,1733,1254
b0484,28858,23005,10012,17616,11246,11582,18874,19630
b0485,563,406,1103,2038,471,490,2712,2842
b0486,820,477,910,1944,505,540,2987,2370
b0487,1007,875,1640,2607,1100,921,3220,3251
b0488,282,250,242,468,351,335,566,503
b0489,944,794,636,1227,1211,1104,1519,1512
b0490,595,511,163,327,533,459,368,423
b0491,400,364,90,146,348,275,196,220
b0492,4002,3568,3076,5498,5777,5315,5530,6046
b0493,1306,1120,694,1409,1474,1277,1832,1860
b0494,781,654,383,845,889,834,1338,1221
b0495,301,254,328,544,380,352,559,436
b0496,473,382,474,971,544,514,888,909
b0497,427,315,689,1243,519,456,1314,1168
b0498,24,23,10,42,19,33,73,70
b0499,14,15,5,14,17,18,36,29
b0501,5,7,1,17,18,15,12,10
b0502,201,152,164,263,200,190,299,288
b0503,312,218,222,394,297,273,380,355
b0504,37,26,36,81,54,51,79,51
b0505,48,32,20,50,55,51,37,62
b0506,3042,2462,1897,3394,3052,3052,3772,3743
b0507,82,84,178,358,142,138,340,390
b0508,30,15,31,57,29,21,59,73
b0509,23,18,43,65,34,46,93,109
b0511,4,14,6,6,8,7,6,24
b0512,66,64,45,109,87,90,112,115
b0513,47,53,91,176,79,79,164,123
b0514,121,74,88,151,90,104,131,197
b0515,424,374,161,257,531,417,339,305
b0516,267,208,101,205,281,245,244,261
b0517,14,16,4,8,2,17,18,15
b0518,13,6,21,36,27,19,43,39
b0520,33,35,30,42,54,35,54,75
b0521,49,29,33,57,31,40,76,71
b0522,7864,6215,2214,3648,6300,5813,4393,5736
b0523,4171,3646,1157,1794,4053,3902,2679,2670
b0524,1830,1494,334,949,1479,1440,1258,1272
b0525,12310,10725,5611,6855,11229,10745,8967,7269
b0526,4674,3902,1881,3321,4467,3925,4125,4483
b0527,38,28,32,43,38,35,61,63
b0528,502,379,56,424,468,499,529,532
b0529,5403,4479,2297,5167,5056,4675,5407,6407
b0530,24,27,26,39,31,22,31,53
b0531,0,3,3,2,2,3,4,8
b0532,73,60,36,71,80,98,79,63
b0533,25,9,5,11,24,10,11,11
b0534,18,11,7,13,21,8,16,17
b0535,17,12,11,22,16,20,24,25
b0537,1004,780,553,1125,943,847,1177,1298
b0539,16,19,11,31,29,9,22,13
b0542,92,94,10,53,82,71,53,56
b0543,187,165,47,72,207,196,106,118
b0544,19,29,15,27,17,10,21,29
b0545,111,101,84,210,137,113,154,184
b0546,331,284,236,442,405,390,531,551
b0547,2,2,0,10,11,2,9,10
b0548,0,2,0,2,1,0,5,6
b0549,1,0,2,1,3,0,8,10
b0550,3,5,0,13,1,2,7,9
b0551,17,25,9,18,17,19,18,23
b0553,22028,20206,387,478,8548,7704,1196,1277
b0554,17,27,1,2,13,14,4,6
b0555,73,59,8,35,53,43,36,40
b0556,22,9,0,23,15,20,18,20
b0557,3574,3271,24,21,1686,1571,86,100
b0558,2,6,1,0,3,0,1,5
b0559,35,34,16,12,26,23,18,12
b0560,5,1,0,10,4,5,6,3
b0561,9,4,5,10,7,8,5,6
b0562,67,55,39,63,73,55,100,45
b0563,8,16,14,5,5,9,13,11
b0564,452,430,365,509,469,546,550,619
b0565,89558,73419,20902,25629,88798,87913,35289,38337
b0566,55,36,97,120,62,58,99,106
b0567,181,177,169,321,247,235,301,261
b0568,746,673,769,1480,859,807,1286,1262
b0569,194,168,183,434,236,231,429,361
b0570,594,566,209,431,1021,992,494,477
b0571,476,418,204,482,927,811,441,524
b0572,171,316,17,12,2860,2412,18,21
b0573,108,175,14,28,1297,1160,39,37
b0574,177,210,56,95,1715,1600,103,87
b0575,272,236,139,271,1558,1376,249,231
b0576,1046,868,179,320,715,709,380,322
b0577,1085,814,433,854,979,857,937,938
b0578,4148,3463,1252,2097,3773,3772,2813,2421
b0579,325,287,151,298,310,339,322,359
b0580,138,125,27,168,84,117,212,174
b0581,700,659,1989,3939,1015,910,3956,3745
b0582,1046,893,618,1017,1127,1021,1102,975
b0583,81,68,460,669,3742,3413,1279,1554
b0584,987,558,8578,9317,86394,81255,21170,23978
b0585,363,213,6629,13135,14671,13832,12775,12688
b0586,1501,909,30923,54848,59643,56320,60685,62944
b0587,18,7,13,20,162,144,29,50
b0588,397,196,803,1266,2095,2011,1622,1720
b0589,238,152,254,740,1304,1258,975,971
b0590,364,197,599,1200,1718,1571,1225,1368
b0591,472,266,1098,1634,2780,2726,2865,2436
b0592,618,386,2632,4149,3534,3401,4601,4718
b0593,820,554,9591,15189,49785,46000,17221,19702
b0594,954,595,12961,20242,52843,48892,24343,25515
b0595,479,323,6147,11219,22731,21854,15969,13114
b0596,405,300,4680,9954,16770,15790,12889,13006
b0597,261,163,2921,4795,9792,9794,7185,7311
b0598,2919,2548,1518,2344,5612,5639,3107,3215
b0599,1647,1254,3789,3905,1657,1620,15378,13278
b0600,1480,1280,4157,4535,1986,2144,16611,16267
b0601,105,94,54,90,118,114,131,99
b0602,72,41,54,102,84,80,133,110
b0603,36,35,25,34,68,43,50,48
b0604,818,672,592,1012,769,722,1151,1295
b0605,46153,44219,32126,44863,74520,66978,49833,47766
b0606,7495,6689,4224,7587,11505,10457,7679,7235
b0607,1334,1133,492,983,1658,1581,808,623
b0608,351,291,2139,4288,594,505,5409,5720
b0610,879,764,399,451,1009,858,714,575
b0611,1806,1573,1626,2890,1931,1778,3101,2675
b0612,52,23,20,62,63,58,63,64
b0613,6,1,5,9,3,4,5,4
b0614,4,6,3,8,3,3,15,5
b0615,19,18,10,25,24,7,32,32
b0616,2,4,3,12,5,6,6,5
b0617,3,0,0,6,0,0,1,0
b0618,3,0,1,5,3,0,2,2
b0619,438,372,274,524,408,383,490,582
b0620,278,201,188,384,324,258,383,386
b0621,37,29,29,53,54,71,57,45
b0622,61,60,80,148,41,35,250,231
b0623,28812,24352,3007,5627,21004,20356,8379,10270
b0624,368,323,157,356,244,186,323,345
b0627,1083,805,250,328,891,935,480,375
b0628,3914,3345,4589,7666,3214,3012,8921,10087
b0629,72,76,36,27,81,78,42,56
b0630,1464,1280,610,1064,1353,1368,1154,1224
b0631,1127,1002,1022,1340,1727,1649,1516,1271
b0632,6331,5230,2010,3267,5481,5165,3952,4683
b0633,6162,5210,2835,5879,5995,5553,6286,6430
b0634,2073,1857,465,1547,2020,1958,1866,1710
b0635,3002,2546,591,1320,2391,2393,1573,1809
b0636,1747,1411,308,1191,1701,1602,1189,1549
b0637,1739,1494,346,908,1525,1523,1126,1330
