"","wt_fe2_1","wt_fe2_2","wt_dpd_1","wt_dpd_2","delfur_fe2_1","delfur_fe2_2","delfur_dpd_1","delfur_dpd_2"
"b4213",59.9947656973256,66.4187675168926,33.9874937378763,27.8159345642056,58.9123681036798,57.0766771182806,31.5455972924494,32.7321591535341
"b4214",100.924998690952,98.7251315044392,329.684272524011,286.579745217921,121.472929991691,131.851423154926,315.256687227313,261.357164681247
"b4215",2.50337816786814,1.22862356966182,3.94116631934535,2.53724110633415,1.9370925006197,2.74651501719584,2.3488224289621,2.88203031025911
"b4216",16.6803593961421,19.5847395328416,22.9044850168789,23.4798078904986,16.3747027930083,17.5959992771502,17.9741390720651,18.2718648267327
"b4217",287.492026699065,337.112030274655,1211.70732160185,1200.95223013883,492.734600638402,556.586272007035,1271.54976149258,1100.5753247302
"b4218",48.0617952386073,43.6693140044218,59.5643556553848,62.8099968182005,42.7415396791011,44.8556254187774,65.8350432172557,56.3977975955538
"b4219",226.449882835704,245.675349592512,515.907908310867,539.960796035662,307.677741426555,298.087225254472,493.870821247557,470.566501022463
"b4220",96.1375301150785,98.6115836340016,88.2801379334341,76.9800414048587,86.7329379095915,89.2815256310348,98.1881164873935,86.5951825739094
"b4221",60.8822879035243,58.4282065285279,56.0946483669849,52.6541367636967,63.1906258401045,61.7049277892752,61.8980869668827,61.7090634336954
"b4222",320.428970908946,361.238868291156,356.09098386432,381.703533139808,354.54198225628,326.033289489496,377.411829785476,470.276486219468
"b4224",11.4895803379951,12.3902975461096,11.4398972955306,7.93844523388094,14.3942051429448,15.5752026978903,13.7792370494552,7.58478991402185
"b4225",25.5608967340814,19.685900377536,28.9429401576924,36.374204138056,18.1052111563603,23.9334472491288,32.0223727680568,29.8232824009058
"b4226",3631.23805485644,3928.04547941365,1664.76309929584,1489.33141189061,3361.0739576542,3056.79404652274,1691.0870845195,1699.98255287032
"b4227",19.9397160712179,20.4941593352775,35.0457312974146,31.7092411201458,29.8680829949414,26.0980791876822,31.4165645838431,32.1671284889829
